trade_date,yyyymm,counterparty,asset_class,currency,trade_type,metric,value
2025-06-10,2025-06,Bank D,Bond,GBP,Buy,notional,3609662.404644745
2025-06-10,2025-06,Bank D,Bond,GBP,Buy,notional_mn,3.609662404644745
2025-06-10,2025-06,Bank D,Bond,GBP,Buy,pnl,14673.025176057454
2025-06-11,2025-06,Bank A,Bond,USD,Buy,notional,1365366.3301909266
2025-06-11,2025-06,Bank A,Bond,USD,Buy,notional_mn,1.3653663301909265
2025-06-11,2025-06,Bank A,Bond,USD,Buy,pnl,-12492.861601885275
2025-06-11,2025-06,Bank A,Commodity,JPY,Buy,notional,2899043.4474771773
2025-06-11,2025-06,Bank A,Commodity,JPY,Buy,notional_mn,2.8990434474771773
2025-06-11,2025-06,Bank A,Commodity,JPY,Buy,pnl,-4583.565152536833
2025-06-11,2025-06,Bank A,Equity,EUR,Sell,notional,2721443.681946594
2025-06-11,2025-06,Bank A,Equity,EUR,Sell,notional_mn,2.7214436819465937
2025-06-11,2025-06,Bank A,Equity,EUR,Sell,pnl,62579.20509446486
2025-06-11,2025-06,Bank A,FX,JPY,Sell,notional,394121.0763910349
2025-06-11,2025-06,Bank A,FX,JPY,Sell,notional_mn,0.3941210763910349
2025-06-11,2025-06,Bank A,FX,JPY,Sell,pnl,992.5653623776004
2025-06-11,2025-06,Bank B,Bond,EUR,Buy,notional,1920722.846962561
2025-06-11,2025-06,Bank B,Bond,EUR,Buy,notional_mn,1.9207228469625608
2025-06-11,2025-06,Bank B,Bond,EUR,Buy,pnl,-43298.55276920612
2025-06-11,2025-06,Bank B,Commodity,JPY,Sell,notional,3041144.229484661
2025-06-11,2025-06,Bank B,Commodity,JPY,Sell,notional_mn,3.041144229484661
2025-06-11,2025-06,Bank B,Commodity,JPY,Sell,pnl,-10603.54611315296
2025-06-11,2025-06,Bank B,Equity,JPY,Buy,notional,2306024.1672473853
2025-06-11,2025-06,Bank B,Equity,JPY,Buy,notional_mn,2.306024167247385
2025-06-11,2025-06,Bank B,Equity,JPY,Buy,pnl,121693.35758133924
2025-06-11,2025-06,Bank B,FX,JPY,Sell,notional,3329407.443808375
2025-06-11,2025-06,Bank B,FX,JPY,Sell,notional_mn,3.3294074438083747
2025-06-11,2025-06,Bank B,FX,JPY,Sell,pnl,9282.517111045034
2025-06-11,2025-06,Bank C,Equity,JPY,Buy,notional,2609277.8866838724
2025-06-11,2025-06,Bank C,Equity,JPY,Buy,notional_mn,2.6092778866838726
2025-06-11,2025-06,Bank C,Equity,JPY,Buy,pnl,-14722.691255385009
2025-06-11,2025-06,Bank C,FX,USD,Sell,notional,2647095.48020894
2025-06-11,2025-06,Bank C,FX,USD,Sell,notional_mn,2.64709548020894
2025-06-11,2025-06,Bank C,FX,USD,Sell,pnl,88680.88935209066
2025-06-11,2025-06,Bank D,Commodity,GBP,Buy,notional,3367804.8107484616
2025-06-11,2025-06,Bank D,Commodity,GBP,Buy,notional_mn,3.3678048107484617
2025-06-11,2025-06,Bank D,Commodity,GBP,Buy,pnl,13886.702251868815
2025-06-11,2025-06,Bank D,FX,GBP,Buy,notional,3953809.55148649
2025-06-11,2025-06,Bank D,FX,GBP,Buy,notional_mn,3.9538095514864895
2025-06-11,2025-06,Bank D,FX,GBP,Buy,pnl,86929.20595142037
2025-06-11,2025-06,Bank D,FX,USD,Sell,notional,657274.9219021567
2025-06-11,2025-06,Bank D,FX,USD,Sell,notional_mn,0.6572749219021566
2025-06-11,2025-06,Bank D,FX,USD,Sell,pnl,-9219.594580075152
2025-06-12,2025-06,Bank A,Bond,JPY,Buy,notional,3034825.4806089
2025-06-12,2025-06,Bank A,Bond,JPY,Buy,notional_mn,3.0348254806089
2025-06-12,2025-06,Bank A,Bond,JPY,Buy,pnl,-111178.9714151422
2025-06-12,2025-06,Bank A,Equity,JPY,Buy,notional,1035920.1196069304
2025-06-12,2025-06,Bank A,Equity,JPY,Buy,notional_mn,1.0359201196069303
2025-06-12,2025-06,Bank A,Equity,JPY,Buy,pnl,29714.567214628
2025-06-12,2025-06,Bank A,Equity,USD,Buy,notional,450790.7724270279
2025-06-12,2025-06,Bank A,Equity,USD,Buy,notional_mn,0.4507907724270279
2025-06-12,2025-06,Bank A,Equity,USD,Buy,pnl,2504.4747223473305
2025-06-12,2025-06,Bank A,FX,GBP,Sell,notional,2511807.043246111
2025-06-12,2025-06,Bank A,FX,GBP,Sell,notional_mn,2.511807043246111
2025-06-12,2025-06,Bank A,FX,GBP,Sell,pnl,-16894.760141000846
2025-06-12,2025-06,Bank B,Bond,EUR,Sell,notional,1783751.6454647626
2025-06-12,2025-06,Bank B,Bond,EUR,Sell,notional_mn,1.7837516454647626
2025-06-12,2025-06,Bank B,Bond,EUR,Sell,pnl,-28738.52763823848
2025-06-12,2025-06,Bank B,Bond,GBP,Sell,notional,3791757.183657268
2025-06-12,2025-06,Bank B,Bond,GBP,Sell,notional_mn,3.791757183657268
2025-06-12,2025-06,Bank B,Bond,GBP,Sell,pnl,17411.08858034087
2025-06-12,2025-06,Bank B,Equity,EUR,Buy,notional,3834163.487591252
2025-06-12,2025-06,Bank B,Equity,EUR,Buy,notional_mn,3.834163487591252
2025-06-12,2025-06,Bank B,Equity,EUR,Buy,pnl,11928.435116593308
2025-06-12,2025-06,Bank B,Equity,GBP,Buy,notional,1382794.708052954
2025-06-12,2025-06,Bank B,Equity,GBP,Buy,notional_mn,1.382794708052954
2025-06-12,2025-06,Bank B,Equity,GBP,Buy,pnl,60072.90253551698
2025-06-12,2025-06,Bank B,Equity,JPY,Buy,notional,2525343.262433713
2025-06-12,2025-06,Bank B,Equity,JPY,Buy,notional_mn,2.525343262433713
2025-06-12,2025-06,Bank B,Equity,JPY,Buy,pnl,1273.8002459637385
2025-06-12,2025-06,Bank C,Bond,GBP,Buy,notional,2302527.459104806
2025-06-12,2025-06,Bank C,Bond,GBP,Buy,notional_mn,2.302527459104806
2025-06-12,2025-06,Bank C,Bond,GBP,Buy,pnl,-8638.93126012973
2025-06-12,2025-06,Bank C,Bond,JPY,Buy,notional,3727406.2642548494
2025-06-12,2025-06,Bank C,Bond,JPY,Buy,notional_mn,3.727406264254849
2025-06-12,2025-06,Bank C,Bond,JPY,Buy,pnl,-38719.21402017967
2025-06-12,2025-06,Bank C,FX,USD,Buy,notional,1817897.40777708
2025-06-12,2025-06,Bank C,FX,USD,Buy,notional_mn,1.81789740777708
2025-06-12,2025-06,Bank C,FX,USD,Buy,pnl,-38484.579379609226
2025-06-12,2025-06,Bank D,Equity,EUR,Sell,notional,1865845.4748026368
2025-06-12,2025-06,Bank D,Equity,EUR,Sell,notional_mn,1.8658454748026367
2025-06-12,2025-06,Bank D,Equity,EUR,Sell,pnl,73145.48891158828
2025-06-12,2025-06,Bank D,Equity,GBP,Buy,notional,2015157.409978996
2025-06-12,2025-06,Bank D,Equity,GBP,Buy,notional_mn,2.015157409978996
2025-06-12,2025-06,Bank D,Equity,GBP,Buy,pnl,-22429.61733119645
2025-06-13,2025-06,Bank A,Bond,GBP,Sell,notional,834952.9886743119
2025-06-13,2025-06,Bank A,Bond,GBP,Sell,notional_mn,0.8349529886743119
2025-06-13,2025-06,Bank A,Bond,GBP,Sell,pnl,-7671.265791013541
2025-06-13,2025-06,Bank A,Bond,JPY,Sell,notional,953422.1607993776
2025-06-13,2025-06,Bank A,Bond,JPY,Sell,notional_mn,0.9534221607993776
2025-06-13,2025-06,Bank A,Bond,JPY,Sell,pnl,12974.894164382857
2025-06-13,2025-06,Bank A,FX,EUR,Sell,notional,2303337.119007525
2025-06-13,2025-06,Bank A,FX,EUR,Sell,notional_mn,2.303337119007525
2025-06-13,2025-06,Bank A,FX,EUR,Sell,pnl,6965.246554151484
2025-06-13,2025-06,Bank A,FX,JPY,Sell,notional,2501263.103340628
2025-06-13,2025-06,Bank A,FX,JPY,Sell,notional_mn,2.5012631033406283
2025-06-13,2025-06,Bank A,FX,JPY,Sell,pnl,9517.986260457685
2025-06-13,2025-06,Bank B,Bond,GBP,Buy,notional,1200064.2230040738
2025-06-13,2025-06,Bank B,Bond,GBP,Buy,notional_mn,1.200064223004074
2025-06-13,2025-06,Bank B,Bond,GBP,Buy,pnl,14741.19552249215
2025-06-13,2025-06,Bank B,Equity,EUR,Sell,notional,3259746.0773144243
2025-06-13,2025-06,Bank B,Equity,EUR,Sell,notional_mn,3.2597460773144245
2025-06-13,2025-06,Bank B,Equity,EUR,Sell,pnl,-4969.937967663572
2025-06-13,2025-06,Bank B,FX,EUR,Sell,notional,2110409.5624957858
2025-06-13,2025-06,Bank B,FX,EUR,Sell,notional_mn,2.1104095624957857
2025-06-13,2025-06,Bank B,FX,EUR,Sell,pnl,16806.744133450928
2025-06-13,2025-06,Bank C,Bond,USD,Buy,notional,1103166.5718532056
2025-06-13,2025-06,Bank C,Bond,USD,Buy,notional_mn,1.1031665718532055
2025-06-13,2025-06,Bank C,Bond,USD,Buy,pnl,-22359.24033935556
2025-06-13,2025-06,Bank C,Equity,EUR,Buy,notional,2869587.589594379
2025-06-13,2025-06,Bank C,Equity,EUR,Buy,notional_mn,2.869587589594379
2025-06-13,2025-06,Bank C,Equity,EUR,Buy,pnl,10187.547050013032
2025-06-13,2025-06,Bank C,Equity,JPY,Sell,notional,2610198.373648317
2025-06-13,2025-06,Bank C,Equity,JPY,Sell,notional_mn,2.610198373648317
2025-06-13,2025-06,Bank C,Equity,JPY,Sell,pnl,-90157.81065957656
2025-06-13,2025-06,Bank C,FX,USD,Sell,notional,2475265.8243684373
2025-06-13,2025-06,Bank C,FX,USD,Sell,notional_mn,2.4752658243684373
2025-06-13,2025-06,Bank C,FX,USD,Sell,pnl,-86271.01103538684
2025-06-13,2025-06,Bank D,FX,JPY,Sell,notional,694445.465929334
2025-06-13,2025-06,Bank D,FX,JPY,Sell,notional_mn,0.6944454659293341
2025-06-13,2025-06,Bank D,FX,JPY,Sell,pnl,-3339.333359019516
2025-06-16,2025-06,Bank A,Bond,JPY,Buy,notional,3756026.402539548
2025-06-16,2025-06,Bank A,Bond,JPY,Buy,notional_mn,3.756026402539548
2025-06-16,2025-06,Bank A,Bond,JPY,Buy,pnl,62642.094167329626
2025-06-16,2025-06,Bank A,Bond,JPY,Sell,notional,2367670.0063150846
2025-06-16,2025-06,Bank A,Bond,JPY,Sell,notional_mn,2.367670006315085
2025-06-16,2025-06,Bank A,Bond,JPY,Sell,pnl,-3670.405938552568
2025-06-16,2025-06,Bank A,Equity,EUR,Buy,notional,3643633.3262541858
2025-06-16,2025-06,Bank A,Equity,EUR,Buy,notional_mn,3.643633326254186
2025-06-16,2025-06,Bank A,Equity,EUR,Buy,pnl,69276.32943555994
2025-06-16,2025-06,Bank A,Equity,JPY,Buy,notional,1169255.6582067283
2025-06-16,2025-06,Bank A,Equity,JPY,Buy,notional_mn,1.1692556582067284
2025-06-16,2025-06,Bank A,Equity,JPY,Buy,pnl,27482.08987050199
2025-06-16,2025-06,Bank A,FX,GBP,Sell,notional,2780860.0813782346
2025-06-16,2025-06,Bank A,FX,GBP,Sell,notional_mn,2.7808600813782345
2025-06-16,2025-06,Bank A,FX,GBP,Sell,pnl,18322.00972538572
2025-06-16,2025-06,Bank A,FX,USD,Buy,notional,1490171.06602999
2025-06-16,2025-06,Bank A,FX,USD,Buy,notional_mn,1.49017106602999
2025-06-16,2025-06,Bank A,FX,USD,Buy,pnl,2888.476939011747
2025-06-16,2025-06,Bank B,Bond,EUR,Sell,notional,469482.4202782012
2025-06-16,2025-06,Bank B,Bond,EUR,Sell,notional_mn,0.4694824202782012
2025-06-16,2025-06,Bank B,Bond,EUR,Sell,pnl,-11112.820609005514
2025-06-16,2025-06,Bank C,Commodity,JPY,Sell,notional,2572853.7966394355
2025-06-16,2025-06,Bank C,Commodity,JPY,Sell,notional_mn,2.572853796639436
2025-06-16,2025-06,Bank C,Commodity,JPY,Sell,pnl,-41536.99553218392
2025-06-16,2025-06,Bank D,Bond,GBP,Sell,notional,2207031.195554631
2025-06-16,2025-06,Bank D,Bond,GBP,Sell,notional_mn,2.207031195554631
2025-06-16,2025-06,Bank D,Bond,GBP,Sell,pnl,16059.121748580306
2025-06-16,2025-06,Bank D,Equity,EUR,Buy,notional,1284810.335594176
2025-06-16,2025-06,Bank D,Equity,EUR,Buy,notional_mn,1.284810335594176
2025-06-16,2025-06,Bank D,Equity,EUR,Buy,pnl,41868.601301432136
2025-06-16,2025-06,Bank D,Equity,GBP,Sell,notional,6301380.383071588
2025-06-16,2025-06,Bank D,Equity,GBP,Sell,notional_mn,6.301380383071588
2025-06-16,2025-06,Bank D,Equity,GBP,Sell,pnl,131812.7803698132
2025-06-16,2025-06,Bank D,Equity,USD,Buy,notional,2211754.3263170905
2025-06-16,2025-06,Bank D,Equity,USD,Buy,notional_mn,2.2117543263170907
2025-06-16,2025-06,Bank D,Equity,USD,Buy,pnl,45851.669057250685
2025-06-16,2025-06,Bank D,FX,USD,Sell,notional,279148.3368661344
2025-06-16,2025-06,Bank D,FX,USD,Sell,notional_mn,0.2791483368661344
2025-06-16,2025-06,Bank D,FX,USD,Sell,pnl,-2949.1328849859647
2025-06-17,2025-06,Bank B,Bond,EUR,Buy,notional,1281777.345036745
2025-06-17,2025-06,Bank B,Bond,EUR,Buy,notional_mn,1.2817773450367451
2025-06-17,2025-06,Bank B,Bond,EUR,Buy,pnl,-2698.1886492076983
2025-06-17,2025-06,Bank B,Bond,GBP,Sell,notional,3600679.522346178
2025-06-17,2025-06,Bank B,Bond,GBP,Sell,notional_mn,3.6006795223461783
2025-06-17,2025-06,Bank B,Bond,GBP,Sell,pnl,14014.796790897004
2025-06-17,2025-06,Bank C,Bond,USD,Sell,notional,2400723.6990237674
2025-06-17,2025-06,Bank C,Bond,USD,Sell,notional_mn,2.4007236990237675
2025-06-17,2025-06,Bank C,Bond,USD,Sell,pnl,64928.86749566621
2025-06-17,2025-06,Bank C,Equity,JPY,Buy,notional,2253328.0821762187
2025-06-17,2025-06,Bank C,Equity,JPY,Buy,notional_mn,2.253328082176219
2025-06-17,2025-06,Bank C,Equity,JPY,Buy,pnl,13820.024564540076
2025-06-17,2025-06,Bank C,Equity,USD,Buy,notional,2512262.6074521937
2025-06-17,2025-06,Bank C,Equity,USD,Buy,notional_mn,2.5122626074521937
2025-06-17,2025-06,Bank C,Equity,USD,Buy,pnl,-8885.953841654517
2025-06-17,2025-06,Bank C,Equity,USD,Sell,notional,3230795.3060063533
2025-06-17,2025-06,Bank C,Equity,USD,Sell,notional_mn,3.230795306006353
2025-06-17,2025-06,Bank C,Equity,USD,Sell,pnl,1083.093379971869
2025-06-17,2025-06,Bank D,Equity,EUR,Buy,notional,1632755.1292720798
2025-06-17,2025-06,Bank D,Equity,EUR,Buy,notional_mn,1.63275512927208
2025-06-17,2025-06,Bank D,Equity,EUR,Buy,pnl,-10750.55088299872
2025-06-18,2025-06,Bank A,Equity,EUR,Buy,notional,1360246.7318268586
2025-06-18,2025-06,Bank A,Equity,EUR,Buy,notional_mn,1.3602467318268583
2025-06-18,2025-06,Bank A,Equity,EUR,Buy,pnl,-3356.851836591737
2025-06-18,2025-06,Bank A,FX,JPY,Buy,notional,3132714.659261377
2025-06-18,2025-06,Bank A,FX,JPY,Buy,notional_mn,3.132714659261377
2025-06-18,2025-06,Bank A,FX,JPY,Buy,pnl,-2265.423312196028
2025-06-18,2025-06,Bank B,Bond,GBP,Buy,notional,3654719.8524116855
2025-06-18,2025-06,Bank B,Bond,GBP,Buy,notional_mn,3.6547198524116857
2025-06-18,2025-06,Bank B,Bond,GBP,Buy,pnl,-13027.771730307895
2025-06-18,2025-06,Bank B,Bond,GBP,Sell,notional,780105.0626447818
2025-06-18,2025-06,Bank B,Bond,GBP,Sell,notional_mn,0.7801050626447817
2025-06-18,2025-06,Bank B,Bond,GBP,Sell,pnl,11755.868058659962
2025-06-18,2025-06,Bank B,Equity,JPY,Sell,notional,1554267.7052445763
2025-06-18,2025-06,Bank B,Equity,JPY,Sell,notional_mn,1.5542677052445764
2025-06-18,2025-06,Bank B,Equity,JPY,Sell,pnl,-4152.776312808864
2025-06-18,2025-06,Bank C,Bond,JPY,Buy,notional,757003.2877191926
2025-06-18,2025-06,Bank C,Bond,JPY,Buy,notional_mn,0.7570032877191926
2025-06-18,2025-06,Bank C,Bond,JPY,Buy,pnl,16173.926392149777
2025-06-18,2025-06,Bank C,Commodity,JPY,Sell,notional,1958011.741035381
2025-06-18,2025-06,Bank C,Commodity,JPY,Sell,notional_mn,1.958011741035381
2025-06-18,2025-06,Bank C,Commodity,JPY,Sell,pnl,89524.61069188375
2025-06-18,2025-06,Bank D,Bond,EUR,Sell,notional,1381336.8741114386
2025-06-18,2025-06,Bank D,Bond,EUR,Sell,notional_mn,1.381336874111439
2025-06-18,2025-06,Bank D,Bond,EUR,Sell,pnl,19741.49916346808
2025-06-18,2025-06,Bank D,Equity,EUR,Buy,notional,953593.2664341804
2025-06-18,2025-06,Bank D,Equity,EUR,Buy,notional_mn,0.9535932664341804
2025-06-18,2025-06,Bank D,Equity,EUR,Buy,pnl,4584.71876115385
2025-06-19,2025-06,Bank A,Equity,EUR,Sell,notional,2011047.7947800977
2025-06-19,2025-06,Bank A,Equity,EUR,Sell,notional_mn,2.0110477947800978
2025-06-19,2025-06,Bank A,Equity,EUR,Sell,pnl,-17263.310218392984
2025-06-19,2025-06,Bank B,Bond,EUR,Buy,notional,1572590.6438045176
2025-06-19,2025-06,Bank B,Bond,EUR,Buy,notional_mn,1.5725906438045176
2025-06-19,2025-06,Bank B,Bond,EUR,Buy,pnl,-40208.040803167205
2025-06-19,2025-06,Bank B,Bond,EUR,Sell,notional,1489418.510821292
2025-06-19,2025-06,Bank B,Bond,EUR,Sell,notional_mn,1.4894185108212918
2025-06-19,2025-06,Bank B,Bond,EUR,Sell,pnl,3766.27933835725
2025-06-19,2025-06,Bank B,Equity,JPY,Buy,notional,3777968.4928545887
2025-06-19,2025-06,Bank B,Equity,JPY,Buy,notional_mn,3.7779684928545887
2025-06-19,2025-06,Bank B,Equity,JPY,Buy,pnl,-42955.70117361665
2025-06-19,2025-06,Bank B,Equity,USD,Buy,notional,1711584.1111608804
2025-06-19,2025-06,Bank B,Equity,USD,Buy,notional_mn,1.7115841111608805
2025-06-19,2025-06,Bank B,Equity,USD,Buy,pnl,-42698.21047637518
2025-06-19,2025-06,Bank C,Equity,EUR,Sell,notional,2212139.046622093
2025-06-19,2025-06,Bank C,Equity,EUR,Sell,notional_mn,2.212139046622093
2025-06-19,2025-06,Bank C,Equity,EUR,Sell,pnl,-17337.870950399432
2025-06-19,2025-06,Bank C,Equity,JPY,Sell,notional,2747370.2195894383
2025-06-19,2025-06,Bank C,Equity,JPY,Sell,notional_mn,2.7473702195894383
2025-06-19,2025-06,Bank C,Equity,JPY,Sell,pnl,-11128.49070640977
2025-06-19,2025-06,Bank D,Equity,EUR,Buy,notional,2898769.448723061
2025-06-19,2025-06,Bank D,Equity,EUR,Buy,notional_mn,2.898769448723061
2025-06-19,2025-06,Bank D,Equity,EUR,Buy,pnl,4210.961178328795
2025-06-19,2025-06,Bank D,Equity,GBP,Buy,notional,1606915.2258286595
2025-06-19,2025-06,Bank D,Equity,GBP,Buy,notional_mn,1.6069152258286594
2025-06-19,2025-06,Bank D,Equity,GBP,Buy,pnl,9573.560781734292
2025-06-19,2025-06,Bank D,Equity,USD,Sell,notional,3198004.458310754
2025-06-19,2025-06,Bank D,Equity,USD,Sell,notional_mn,3.198004458310754
2025-06-19,2025-06,Bank D,Equity,USD,Sell,pnl,140236.8717573361
2025-06-19,2025-06,Bank D,FX,EUR,Sell,notional,3660889.410168393
2025-06-19,2025-06,Bank D,FX,EUR,Sell,notional_mn,3.660889410168393
2025-06-19,2025-06,Bank D,FX,EUR,Sell,pnl,-36499.74799689504
2025-06-20,2025-06,Bank A,Bond,JPY,Buy,notional,3088029.9940693714
2025-06-20,2025-06,Bank A,Bond,JPY,Buy,notional_mn,3.0880299940693714
2025-06-20,2025-06,Bank A,Bond,JPY,Buy,pnl,-72098.65558396299
2025-06-20,2025-06,Bank A,Equity,EUR,Buy,notional,676158.9259218611
2025-06-20,2025-06,Bank A,Equity,EUR,Buy,notional_mn,0.6761589259218611
2025-06-20,2025-06,Bank A,Equity,EUR,Buy,pnl,-5998.514519875291
2025-06-20,2025-06,Bank B,Bond,USD,Sell,notional,1238951.4374942086
2025-06-20,2025-06,Bank B,Bond,USD,Sell,notional_mn,1.2389514374942086
2025-06-20,2025-06,Bank B,Bond,USD,Sell,pnl,32510.42977346947
2025-06-20,2025-06,Bank B,Commodity,JPY,Sell,notional,711034.443453805
2025-06-20,2025-06,Bank B,Commodity,JPY,Sell,notional_mn,0.7110344434538051
2025-06-20,2025-06,Bank B,Commodity,JPY,Sell,pnl,-711.4887557659281
2025-06-20,2025-06,Bank B,FX,GBP,Buy,notional,302396.91951058595
2025-06-20,2025-06,Bank B,FX,GBP,Buy,notional_mn,0.3023969195105859
2025-06-20,2025-06,Bank B,FX,GBP,Buy,pnl,6357.819115994755
2025-06-20,2025-06,Bank B,FX,JPY,Sell,notional,3336407.9343694984
2025-06-20,2025-06,Bank B,FX,JPY,Sell,notional_mn,3.3364079343694986
2025-06-20,2025-06,Bank B,FX,JPY,Sell,pnl,82379.74977610205
2025-06-20,2025-06,Bank C,Bond,EUR,Buy,notional,1735302.3144664024
2025-06-20,2025-06,Bank C,Bond,EUR,Buy,notional_mn,1.7353023144664024
2025-06-20,2025-06,Bank C,Bond,EUR,Buy,pnl,-78224.40137561242
2025-06-20,2025-06,Bank C,Equity,JPY,Sell,notional,2653419.1581793884
2025-06-20,2025-06,Bank C,Equity,JPY,Sell,notional_mn,2.653419158179388
2025-06-20,2025-06,Bank C,Equity,JPY,Sell,pnl,8951.030763513912
2025-06-20,2025-06,Bank C,FX,EUR,Sell,notional,3986809.548659262
2025-06-20,2025-06,Bank C,FX,EUR,Sell,notional_mn,3.9868095486592616
2025-06-20,2025-06,Bank C,FX,EUR,Sell,pnl,-32727.26836539531
2025-06-20,2025-06,Bank D,Bond,EUR,Sell,notional,1594485.167512986
2025-06-20,2025-06,Bank D,Bond,EUR,Sell,notional_mn,1.594485167512986
2025-06-20,2025-06,Bank D,Bond,EUR,Sell,pnl,-25917.3985770704
2025-06-23,2025-06,Bank A,FX,USD,Buy,notional,4167626.279144861
2025-06-23,2025-06,Bank A,FX,USD,Buy,notional_mn,4.167626279144861
2025-06-23,2025-06,Bank A,FX,USD,Buy,pnl,7036.838393529208
2025-06-23,2025-06,Bank B,Bond,EUR,Buy,notional,2313719.859265601
2025-06-23,2025-06,Bank B,Bond,EUR,Buy,notional_mn,2.3137198592656008
2025-06-23,2025-06,Bank B,Bond,EUR,Buy,pnl,-5988.445116228519
2025-06-23,2025-06,Bank B,Commodity,USD,Sell,notional,804633.9323328302
2025-06-23,2025-06,Bank B,Commodity,USD,Sell,notional_mn,0.8046339323328302
2025-06-23,2025-06,Bank B,Commodity,USD,Sell,pnl,-15198.8655045887
2025-06-23,2025-06,Bank B,Equity,EUR,Sell,notional,1691712.8780237853
2025-06-23,2025-06,Bank B,Equity,EUR,Sell,notional_mn,1.6917128780237851
2025-06-23,2025-06,Bank B,Equity,EUR,Sell,pnl,14040.066300034154
2025-06-23,2025-06,Bank C,FX,USD,Sell,notional,1055799.1617986364
2025-06-23,2025-06,Bank C,FX,USD,Sell,notional_mn,1.0557991617986364
2025-06-23,2025-06,Bank C,FX,USD,Sell,pnl,1614.8824977860318
2025-06-23,2025-06,Bank D,Equity,EUR,Buy,notional,731899.0321579134
2025-06-23,2025-06,Bank D,Equity,EUR,Buy,notional_mn,0.7318990321579134
2025-06-23,2025-06,Bank D,Equity,EUR,Buy,pnl,-11858.30463254686
2025-06-23,2025-06,Bank D,Equity,JPY,Buy,notional,2129316.2162189907
2025-06-23,2025-06,Bank D,Equity,JPY,Buy,notional_mn,2.129316216218991
2025-06-23,2025-06,Bank D,Equity,JPY,Buy,pnl,46495.36279114462
2025-06-23,2025-06,Bank D,FX,EUR,Buy,notional,3942029.903870081
2025-06-23,2025-06,Bank D,FX,EUR,Buy,notional_mn,3.942029903870081
2025-06-23,2025-06,Bank D,FX,EUR,Buy,pnl,26496.21501088774
2025-06-23,2025-06,Bank D,FX,USD,Buy,notional,3846990.037105424
2025-06-23,2025-06,Bank D,FX,USD,Buy,notional_mn,3.846990037105424
2025-06-23,2025-06,Bank D,FX,USD,Buy,pnl,-45043.85043064568
2025-06-24,2025-06,Bank A,Commodity,GBP,Sell,notional,2667631.988232381
2025-06-24,2025-06,Bank A,Commodity,GBP,Sell,notional_mn,2.6676319882323813
2025-06-24,2025-06,Bank A,Commodity,GBP,Sell,pnl,25417.291407567776
2025-06-24,2025-06,Bank A,Equity,GBP,Buy,notional,3766614.700449872
2025-06-24,2025-06,Bank A,Equity,GBP,Buy,notional_mn,3.766614700449872
2025-06-24,2025-06,Bank A,Equity,GBP,Buy,pnl,95127.64702959404
2025-06-24,2025-06,Bank A,Equity,USD,Buy,notional,3487307.329314929
2025-06-24,2025-06,Bank A,Equity,USD,Buy,notional_mn,3.487307329314929
2025-06-24,2025-06,Bank A,Equity,USD,Buy,pnl,33283.95382762507
2025-06-24,2025-06,Bank A,Equity,USD,Sell,notional,876149.9595806792
2025-06-24,2025-06,Bank A,Equity,USD,Sell,notional_mn,0.8761499595806792
2025-06-24,2025-06,Bank A,Equity,USD,Sell,pnl,13083.576811038844
2025-06-24,2025-06,Bank A,FX,EUR,Sell,notional,2545614.9009616114
2025-06-24,2025-06,Bank A,FX,EUR,Sell,notional_mn,2.545614900961612
2025-06-24,2025-06,Bank A,FX,EUR,Sell,pnl,-53120.63065310895
2025-06-24,2025-06,Bank A,FX,JPY,Sell,notional,1009338.0083013814
2025-06-24,2025-06,Bank A,FX,JPY,Sell,notional_mn,1.0093380083013814
2025-06-24,2025-06,Bank A,FX,JPY,Sell,pnl,-23449.13275753361
2025-06-24,2025-06,Bank B,Commodity,JPY,Buy,notional,3006810.394751622
2025-06-24,2025-06,Bank B,Commodity,JPY,Buy,notional_mn,3.006810394751622
2025-06-24,2025-06,Bank B,Commodity,JPY,Buy,pnl,64797.09192155886
2025-06-24,2025-06,Bank B,Equity,JPY,Sell,notional,1961134.5939341949
2025-06-24,2025-06,Bank B,Equity,JPY,Sell,notional_mn,1.9611345939341949
2025-06-24,2025-06,Bank B,Equity,JPY,Sell,pnl,12709.70290899523
2025-06-24,2025-06,Bank C,Commodity,EUR,Buy,notional,1749670.3782967832
2025-06-24,2025-06,Bank C,Commodity,EUR,Buy,notional_mn,1.7496703782967833
2025-06-24,2025-06,Bank C,Commodity,EUR,Buy,pnl,9542.206515559255
2025-06-24,2025-06,Bank C,Equity,USD,Buy,notional,4278537.5340115
2025-06-24,2025-06,Bank C,Equity,USD,Buy,notional_mn,4.2785375340115
2025-06-24,2025-06,Bank C,Equity,USD,Buy,pnl,109168.87839337176
2025-06-24,2025-06,Bank D,Equity,EUR,Sell,notional,516107.9489234959
2025-06-24,2025-06,Bank D,Equity,EUR,Sell,notional_mn,0.5161079489234959
2025-06-24,2025-06,Bank D,Equity,EUR,Sell,pnl,4900.8246032546895
2025-06-24,2025-06,Bank D,Equity,GBP,Buy,notional,673583.5665268456
2025-06-24,2025-06,Bank D,Equity,GBP,Buy,notional_mn,0.6735835665268456
2025-06-24,2025-06,Bank D,Equity,GBP,Buy,pnl,-7865.584686412098
2025-06-25,2025-06,Bank A,Bond,GBP,Buy,notional,2037636.631321548
